TweetDate,Hashtag,HashtagFreq
"2020-04-06 23:59:33",CoronavirusRoundup,31
"2020-04-06 23:59:09",PRIA,1
"2020-04-06 23:58:56",CoronaVirusNY,15
"2020-04-06 23:58:56",CoronaVirusNYC,27
"2020-04-06 23:58:56",ShelterinPlace,17
"2020-04-06 23:58:56",ShutDown,15
"2020-04-06 23:58:56",ShutDownNow,15
"2020-04-06 23:58:16",DestitucionDelMinistroDeSalud,2
"2020-04-06 23:58:02",cuomosexual,617
"2020-04-06 23:58:02",StayHome,1171
"2020-04-06 23:57:49",Chinatown,17
"2020-04-06 23:57:49",SF,17
"2020-04-06 23:57:36",RNJNEWS,3
"2020-04-06 23:57:27",EmpireState,1
"2020-04-06 23:57:19",quarantiningwithghosts,7
"2020-04-06 23:56:59",development,3
"2020-04-06 23:56:34",flu,4
"2020-04-06 23:56:34",prepper,13
"2020-04-06 23:56:34",virus,11
"2020-04-06 23:56:23",IdahoCovid19,19
"2020-04-06 23:56:20",COVIDChat,4
"2020-04-06 23:55:59",ROC,58
"2020-04-06 23:55:33",Wyoming,5
"2020-04-06 23:55:11",facemask,3
"2020-04-06 23:55:08",NEGATIVE,9
"2020-04-06 23:54:23",AdventuresOfMaranellaAndEverett,1
"2020-04-06 23:54:04",corornavirus,21
"2020-04-06 23:53:41",unitebynight,2
"2020-04-06 23:53:30",100daysofnotebooking,2
"2020-04-06 23:53:30",TeachWrite,2
"2020-04-06 23:53:20",Iran,4
"2020-04-06 23:52:39",BeHuman,2
"2020-04-06 23:52:39",bekind,3
"2020-04-06 23:50:42",charity,2
"2020-04-06 23:50:41",gold,1
"2020-04-06 23:50:21",Amherst,1
"2020-04-06 23:50:02",Healthy,25
"2020-04-06 23:49:52",Travel,12
"2020-04-06 23:49:47",TeaWithMrsG,3
"2020-04-06 23:49:00",coronavirus,2488
"2020-04-06 23:48:40",homechef,1
"2020-04-06 23:48:40",quarantine,160
"2020-04-06 23:48:23",mepolitics,16
"2020-04-06 23:47:21",formativechat,1
"2020-04-06 23:47:00",WTF,2
"2020-04-06 23:46:47",VirusAlert,1
"2020-04-06 23:46:13",WordOfTheDay,1
"2020-04-06 23:46:06",metal,2
"2020-04-06 23:46:06",staysafeoutthere,1
"2020-04-06 23:45:50",HumanRights,1
"2020-04-06 23:45:03",CrainsNY,1
"2020-04-06 23:44:48",PublicHealthWeek,5
"2020-04-06 23:44:17",BloodBan,9
"2020-04-06 23:43:24",coldsummerchallenge,1
"2020-04-06 23:43:03",HorseBloggers,1
"2020-04-06 23:42:50",myself,1
"2020-04-06 23:42:50",tarot,1
"2020-04-06 23:42:50",video,2
"2020-04-06 23:42:50",youtube,2
"2020-04-06 23:42:50",youtuber,1
"2020-04-06 23:42:39",BestofRI,1
"2020-04-06 23:42:36",musicbingo,1
"2020-04-06 23:42:36",rcsd,1
"2020-04-06 23:42:19",WorldHealthDay,1
"2020-04-06 23:42:10",RT,1
"2020-04-06 23:41:17",TrumpEaster,87
"2020-04-06 23:40:43",MondayVibes,3
"2020-04-06 23:40:24",somegoodnews,1
"2020-04-06 23:40:05",CuarentenaTotal,1
"2020-04-06 23:40:05",QuedateEnCasa,1
"2020-04-06 23:39:49",selfisolate,1
"2020-04-06 23:39:33",UBuffalo,6
"2020-04-06 23:39:19",ElmhurstHospital,1
"2020-04-06 23:39:19",Queens,3
"2020-04-06 23:38:57",MadeInChina,1
"2020-04-06 23:38:57",RNA,1
"2020-04-06 23:38:15",healthcare,27
"2020-04-06 23:38:08",covid19newyork,1
"2020-04-06 23:38:08",USNSComfort,3
"2020-04-06 23:38:07",DRUMPFADMINISTRATIONCORRUPTION,1
"2020-04-06 23:37:47",AMERICA,14
"2020-04-06 23:37:47",CHINA,51
"2020-04-06 23:37:47",COLONY,11
"2020-04-06 23:37:47",ELITES,11
"2020-04-06 23:37:47",SENDING,11
"2020-04-06 23:37:47",THEDEEPSTATE,11
"2020-04-06 23:37:47",US,17
"2020-04-06 23:37:28",DYSOM,1
"2020-04-06 23:36:30",Athletics,1
"2020-04-06 23:35:04",SocialMedia,2
"2020-04-06 23:34:59",Liberty,1
"2020-04-06 23:34:59",NoRuler,1
"2020-04-06 23:34:59",RightToTravel,1
"2020-04-06 23:34:37",BanWetMarkets,1
"2020-04-06 23:34:35",PEOPLE,15
"2020-04-06 23:34:35",SEE,14
"2020-04-06 23:33:33",DEBATE,1
"2020-04-06 23:33:33",DEBATED,1
"2020-04-06 23:33:33",FAMILY,4
"2020-04-06 23:33:33",TOPICS,1
"2020-04-06 23:32:51",livestream,3
"2020-04-06 23:32:51",Pokemon,2
"2020-04-06 23:32:51",pokemonswordshield,2
"2020-04-06 23:32:51",tonight,1
"2020-04-06 23:32:51",Twitch,4
"2020-04-06 23:32:51",wrestlemania,11
"2020-04-06 23:32:03",AdamDriver,2
"2020-04-06 23:31:55",WearAMask,1
"2020-04-06 23:31:54",HumaneOutbreakResponse,2
"2020-04-06 23:31:42",FakeNewsCNN,14
"2020-04-06 23:31:02",FlattenTheCurve,12
"2020-04-06 23:30:14",MakingPasta,1
"2020-04-06 23:30:14",WereBored,1
"2020-04-06 23:29:31",beachdog,4
"2020-04-06 23:29:31",beachlife,4
"2020-04-06 23:29:31",dogsoftwitter,4
"2020-04-06 23:29:31",Maine,10
"2020-04-06 23:29:31",pug,4
"2020-04-06 23:29:31",puglife,4
"2020-04-06 23:29:31",pugs,4
"2020-04-06 23:29:31",pugsoftwitter,4
"2020-04-06 23:29:18",Andy,270
"2020-04-06 23:29:18",CuomoForPresident,1
"2020-04-06 23:28:35",MSNBC,2
"2020-04-06 23:25:36",Elmhurst,1
"2020-04-06 23:24:38",BraceYourself,1
"2020-04-06 23:24:28",AHML,1
"2020-04-06 23:24:28",FosmorRadio,1
"2020-04-06 23:23:30",ThankYouForYourService,4
"2020-04-06 23:23:26",ImpeachmentPens,214
"2020-04-06 23:21:58",CovidTesting,2
"2020-04-06 23:20:55",Rak,2
"2020-04-06 23:20:37",IndigenousPeoples,2
"2020-04-06 23:20:37",UNPFII,2
"2020-04-06 23:20:20",ForTheKids,1
"2020-04-06 23:20:20",SupportSmallStreamers,3
"2020-04-06 23:20:02",Onward,1
"2020-04-06 23:19:49",Cuba,1
"2020-04-06 23:19:49",Venezuela,3
"2020-04-06 23:19:21",pandemia,1
"2020-04-06 23:19:21",virusPCCh,4
"2020-04-06 23:19:19",TrumpPandemic,14
"2020-04-06 23:18:43",COVIDIOT,8
"2020-04-06 23:17:19",lucifans,1
"2020-04-06 23:17:19",LuciferSeason5,1
"2020-04-06 23:17:07",ComradeDeBlasio,1
"2020-04-06 23:16:37",HelpUs,2
"2020-04-06 23:15:57",data,7
"2020-04-06 23:15:57",openaccess,7
"2020-04-06 23:15:43",doctors,7
"2020-04-06 23:15:43",HealthcareHeroes,8
"2020-04-06 23:15:43",NewYork,29
"2020-04-06 23:15:43",nurses,25
"2020-04-06 23:15:43",USA,6
"2020-04-06 23:15:32",FauciHero,9
"2020-04-06 23:14:05",COVID1984,106
"2020-04-06 23:13:50",lockdowneffect,12
"2020-04-06 23:13:50",QuarantineLife,33
"2020-04-06 23:13:04",fabricmasks,14
"2020-04-06 23:12:31",Biden2020,2
"2020-04-06 23:12:31",PresidentIsALiar,1
"2020-04-06 23:12:31",ResignTrump,1
"2020-04-06 23:12:31",UnfitToBePresident,1
"2020-04-06 23:12:00",NationalPoetryMonth,2
"2020-04-06 23:11:57",incarceration,11
"2020-04-06 23:11:37",911Strong,1
"2020-04-06 23:11:37",essentialworkers,3
"2020-04-06 23:11:37",FirstResponders,1
"2020-04-06 23:11:37",IAm911,1
"2020-04-06 23:11:29",SpiderMan,1
"2020-04-06 23:11:28",NYSonPAUSE,3
"2020-04-06 23:11:28",OneStop,3
"2020-04-06 23:11:17",siennacollege,1
"2020-04-06 23:10:52",ACNH,2
"2020-04-06 23:10:52",AnimalCrossing,4
"2020-04-06 23:10:22",boise,1
"2020-04-06 23:10:22",goodnews,3
"2020-04-06 23:10:22",idaho,3
"2020-04-06 23:10:22",Together,1
"2020-04-06 23:10:08",digitalhealth,1
"2020-04-06 23:10:08",insights,1
"2020-04-06 23:09:44",InTheBUF,1
"2020-04-06 23:08:41",Thailand,1
"2020-04-06 23:08:17",CrushTheCurve,3
"2020-04-06 23:08:03",ApplePoll,4
"2020-04-06 23:08:03",mask,27
"2020-04-06 23:08:03",Masks,10
"2020-04-06 23:08:03",Taiwan,9
"2020-04-06 23:08:03",マスク,18
"2020-04-06 23:08:03",口罩,24
"2020-04-06 23:08:03",台湾,5
"2020-04-06 23:08:03",台灣,5
"2020-04-06 23:08:03",武漢肺炎,150
"2020-04-06 23:08:03",蘋果投票,4
"2020-04-06 23:07:26",RC8TEAM,1
"2020-04-06 23:07:24",coronalife,2
"2020-04-06 23:06:48",CallofDuty,1
"2020-04-06 23:06:48",SmallStreamerConnect,1
"2020-04-06 23:06:37",coronaupdatesindia,1
"2020-04-06 23:06:01",ChatMS,1
"2020-04-06 23:05:28",TrumpIsALooser,1
"2020-04-06 23:05:05",TrumpLiesPeopleDie,8
"2020-04-06 23:05:03",BoldGoldMedia,7
"2020-04-06 23:05:03",Radio,7
"2020-04-06 23:05:03",RadioBOLD,7
"2020-04-06 23:05:03",RadioItsOn,7
"2020-04-06 23:05:03",RadioMatters,7
"2020-04-06 23:04:52",Battalion46,8
"2020-04-06 23:04:52",Engine287,8
"2020-04-06 23:04:52",Engine289,8
"2020-04-06 23:04:52",Engine307,8
"2020-04-06 23:04:52",Engine316,8
"2020-04-06 23:04:52",Engine324,8
"2020-04-06 23:04:52",Engine325,8
"2020-04-06 23:04:52",Ladder136,8
"2020-04-06 23:04:52",Ladder138,8
"2020-04-06 23:04:52",Ladder154,8
"2020-04-06 23:04:52",Ladder163,8
"2020-04-06 23:04:48",CAPTV,2
"2020-04-06 23:04:39",domesticabuse,2
"2020-04-06 23:03:46",AHORA,1
"2020-04-06 23:03:45",PresidentSanders,53
"2020-04-06 23:02:22",westmdmini20,5
"2020-04-06 23:01:24",RIP,3
"2020-04-06 23:01:11",abortion,2
