TweetDate,Hashtag,HashtagFreq
"2020-04-05 22:39:40",TrumpIsTheWORSTPresidentEVER,4
"2020-04-05 22:39:02",plague,1
"2020-04-05 22:38:54",inthetimeofcovid,1
"2020-04-05 22:38:28",RonaMania,1
"2020-04-05 22:38:17",lupus,1
"2020-04-05 22:33:35",hhomeschooling,1
"2020-04-05 22:33:35",homeschool,1
"2020-04-05 22:31:31",newmusic,4
"2020-04-05 22:31:31",singersongwriter,4
"2020-04-05 22:30:55",DíaDelCenso,1
"2020-04-05 22:30:02",Hulu,1
"2020-04-05 22:29:40",govegan,1
"2020-04-05 22:28:36",TorchTip,1
"2020-04-05 22:28:14",AMERICA,87
"2020-04-05 22:28:14",CHINA,110
"2020-04-05 22:28:14",COLONY,84
"2020-04-05 22:28:14",ELITES,84
"2020-04-05 22:28:14",SENDING,84
"2020-04-05 22:28:14",THEDEEPSTATE,84
"2020-04-05 22:28:14",US,85
"2020-04-05 22:27:17",ChinaPneumonia,220
"2020-04-05 22:27:17",Democracy,90
"2020-04-05 22:27:17",Taiwan,89
"2020-04-05 22:27:17",WuhanVirus,122
"2020-04-05 22:27:17",台湾,89
"2020-04-05 22:27:17",台灣,89
"2020-04-05 22:27:17",新型冠狀病毒,238
"2020-04-05 22:27:17",民主,89
"2020-04-05 22:27:00",lawenforcement,4
"2020-04-05 22:27:00",response,4
"2020-04-05 22:27:00",services,4
"2020-04-05 22:26:14",CharlesLieber,16
"2020-04-05 22:24:33",Medical,1
"2020-04-05 22:23:26",DYK,4
"2020-04-05 22:23:26",handwashing,4
"2020-04-05 22:20:50",thisiscovid,2
"2020-04-05 22:19:36",EVIDENCE,3
"2020-04-05 22:19:36",INDICTED,2
"2020-04-05 22:19:36",INDICTMENTS,2
"2020-04-05 22:19:36",SEALED,2
"2020-04-05 22:18:56",AntoninePlague,1
"2020-04-05 22:18:56",luciusverus,1
"2020-04-05 22:18:56",StopThisShitShow,3
"2020-04-05 22:18:06",homemademask,2
"2020-04-05 22:17:42",COVIDIOT,2
"2020-04-05 22:17:37",MedTwitter,2
"2020-04-05 22:16:33",virtualapplauseforfarmersandranchers,2
"2020-04-05 22:16:33",WeFeedYou,1
"2020-04-05 22:16:09",QuandoQuandoQuando,1
"2020-04-05 22:15:13",COVID,102
"2020-04-05 22:13:36",republicans,1
"2020-04-05 22:13:14",Voiceover,1
"2020-04-05 22:12:55",Tiger,2
"2020-04-05 22:12:55",TigerKingNetflix,1
"2020-04-05 22:12:55",Zoo,1
"2020-04-05 22:11:01",GeorgeWBush,1
"2020-04-05 22:10:01",StayConnected,2
"2020-04-05 22:07:10",OpenTheEconomy,1
"2020-04-05 22:05:20",FakeScience,2
"2020-04-05 22:04:22",JRPG,1
"2020-04-05 22:04:22",SNES,1
"2020-04-05 22:03:21",3dmodeling,16
"2020-04-05 22:03:21",visualization,17
"2020-04-05 22:02:26",OnondagaCounty,1
"2020-04-05 22:02:26",Syracuse,2
"2020-04-05 22:01:06",MedicalStaff,2
"2020-04-05 22:00:58",Pride,1
"2020-04-05 22:00:40",JAVA,2
"2020-04-05 22:00:29",changemymind,1
"2020-04-05 21:59:58",play,1
"2020-04-05 21:59:36",GreysAnatomy,1
"2020-04-05 21:59:36",jowilson,1
"2020-04-05 21:59:36",owenhunt,1
"2020-04-05 21:59:36",teddyaltman,1
"2020-04-05 21:59:21",larrystern,1
"2020-04-05 21:58:15",etsy,2
"2020-04-05 21:58:15",Quarentine,4
"2020-04-05 21:58:15",queen,2
"2020-04-05 21:57:54",BorisJohnson,9
"2020-04-05 21:57:19",WeDontPlay,31
"2020-04-05 21:56:44",5G,3
"2020-04-05 21:56:44",COVID2019,44
"2020-04-05 21:56:44",MKUltra,2
"2020-04-05 21:56:44",ProjectBlueBeam,2
"2020-04-05 21:56:44",Vaccine,6
"2020-04-05 21:56:05",corona,7
"2020-04-05 21:55:37",CoronavirusPandemicUSA,1
"2020-04-05 21:55:37",LifeTabernacleChurch,1
"2020-04-05 21:55:37",Louisiana,1
"2020-04-05 21:54:17",bottomofthepot,2
"2020-04-05 21:54:17",mindfull,2
"2020-04-05 21:54:17",Persian,2
"2020-04-05 21:54:11",COVID19MD,1
"2020-04-05 21:53:40",fucovid,1
"2020-04-05 21:52:57",FranklinGraham,1
"2020-04-05 21:52:57",orthotwitter,1
"2020-04-05 21:52:44",Trumpdemic,4
"2020-04-05 21:52:44",TrumpLiedPeopleDied,1
"2020-04-05 21:52:44",TrumpLiesPeopleDie,6
"2020-04-05 21:52:44",TrumpPressBriefing,8
"2020-04-05 21:52:15",SundayMotivation,6
"2020-04-05 21:50:33",ODAAT,1
"2020-04-05 21:50:33",RecoveryPosse,1
"2020-04-05 21:50:33",soberlife,1
"2020-04-05 21:50:33",sobriety,1
"2020-04-05 21:50:33",zoom,1
"2020-04-05 21:49:32",StaySafe,17
"2020-04-05 21:49:18",καραντινα,11
"2020-04-05 21:49:12",VoteBlueToSaveAmerica,15
"2020-04-05 21:48:57",ACNH,5
"2020-04-05 21:48:57",AnimalCrossing,4
"2020-04-05 21:48:57",NintendoSwitch,5
"2020-04-05 21:48:45",audiibandz,1
"2020-04-05 21:48:45",explore,1
"2020-04-05 21:48:45",fuckcorona,1
"2020-04-05 21:48:45",natural,2
"2020-04-05 21:48:43",EdCovid,12
"2020-04-05 21:48:43",TweetChat,11
"2020-04-05 21:46:28",TrumpVirusCoverup,3
"2020-04-05 21:45:57",solution,1
"2020-04-05 21:44:58",killingUS,2
"2020-04-05 21:43:51",baseballmom,1
"2020-04-05 21:43:51",carryon,1
"2020-04-05 21:43:45",Singapore,1
"2020-04-05 21:43:38",breakthroughathlete,4
"2020-04-05 21:43:38",recordsetter,3
"2020-04-05 21:43:38",RIP,3
"2020-04-05 21:43:06",420friendly,2
"2020-04-05 21:43:06",420girl,2
"2020-04-05 21:43:06",stoned,4
"2020-04-05 21:43:06",stoner,2
"2020-04-05 21:41:50",dallaslockdown,2
"2020-04-05 21:40:49",Bills,2
"2020-04-05 21:40:04",HunterBidenMoney,1
"2020-04-05 21:39:35",pickmeup,19
"2020-04-05 21:36:55",familyplanning,1
"2020-04-05 21:36:45",Atlanta,1
"2020-04-05 21:36:45",Baltimore,2
"2020-04-05 21:36:45",Chicago,1
"2020-04-05 21:36:45",DC,2
"2020-04-05 21:36:45",LA,1
"2020-04-05 21:36:45",stayinside,1
"2020-04-05 21:36:45",Urgent,1
"2020-04-05 21:35:44",Repost,6
"2020-04-05 21:33:16",MartialLaw,3
"2020-04-05 21:33:16",ProjectBlueBook,1
"2020-04-05 21:33:16",TrumpLiesAmericansDie,3
"2020-04-05 21:31:10",EatMe,1
"2020-04-05 21:30:00",business,1
"2020-04-05 21:30:00",mindset,1
"2020-04-05 21:30:00",SmallBiz,2
"2020-04-05 21:30:00",smallbusiness,1
"2020-04-05 21:29:14",PEOPLE,22
"2020-04-05 21:29:14",SEE,20
"2020-04-05 21:26:58",NHS,1
"2020-04-05 21:26:58",sharethis,1
"2020-04-05 21:25:48",WashToCare,21
"2020-04-05 21:25:48",健康蘋道,75
"2020-04-05 21:25:48",洗手,21
"2020-04-05 21:25:22",2019新型冠狀病毒,74
"2020-04-05 21:25:22",WuhanPneumonia,83
"2020-04-05 21:25:22",武漢肺炎,119
"2020-04-05 21:25:22",疫情,77
"2020-04-05 21:25:22",防疫,59
"2020-04-05 21:25:04",greek,2
"2020-04-05 21:25:04",Gümülcine,2
"2020-04-05 21:25:04",mufti,2
"2020-04-05 21:23:45",contagion,1
"2020-04-05 21:23:45",Covid_19SA,1
"2020-04-05 21:23:44",Topbuzz,1
"2020-04-05 21:23:38",CatsOfTwitter,7
"2020-04-05 21:23:38",dogsoftwitter,14
"2020-04-05 21:22:56",RENTRELIEF,2
"2020-04-05 21:22:21",CoronaVirusNYC,10
"2020-04-05 21:22:21",ShutDownNow,10
"2020-04-05 21:22:13",India,2
"2020-04-05 21:20:05",Congress,1
"2020-04-05 21:16:40",DrDrewFuckedUp,1
"2020-04-05 21:16:40",WhatKindOfDoctorDoesThis,1
"2020-04-05 21:14:46",BigFuckingBlueWave2020,1
"2020-04-05 21:14:46",FuckYouEsper,1
"2020-04-05 21:14:46",TrumpAdministrationKills,1
"2020-04-05 21:14:29",Greece,12
"2020-04-05 21:14:29",Greeks,6
"2020-04-05 21:12:26",Ant1news,26
"2020-04-05 21:12:26",EnwpiosEnwpiw,1
"2020-04-05 21:12:13",aml,1
"2020-04-05 21:12:13",GEOLAB,1
"2020-04-05 21:12:13",GIN,1
"2020-04-05 21:12:09",CommunityFirst,1
"2020-04-05 21:12:01",Pearl,1
"2020-04-05 21:12:01",surgeongeneral,1
"2020-04-05 21:11:22",demonitization,1
"2020-04-05 21:11:22",GST,1
"2020-04-05 21:10:18",AllTheCalories,1
"2020-04-05 21:10:18",comfortfood,1
"2020-04-05 21:09:00",bigsmile,25
"2020-04-05 21:09:00",goldenretriever,25
"2020-04-05 21:09:00",GRC,25
"2020-04-05 21:09:00",happydog,25
"2020-04-05 21:09:00",rescuedog,26
"2020-04-05 21:09:00",saturdaysmiles,25
"2020-04-05 21:09:00",WeekendSmiles,25
"2020-04-05 21:08:49",5GCoronavirus,1
"2020-04-05 21:08:22",CaroleBaskin,2
"2020-04-05 21:08:20",TrumpPandemic,14
"2020-04-05 21:07:25",Contrarian,1
"2020-04-05 21:06:16",ScamAware,1
"2020-04-05 21:06:10",syracusesalt,1
"2020-04-05 21:05:03",Austrian,4
"2020-04-05 21:05:00",ArtificialIntelligence,11
"2020-04-05 21:04:22",AprilFools,1
"2020-04-05 21:03:12",ThesePeopleAreSick,1
"2020-04-05 21:03:02",Target,2
"2020-04-05 21:01:43",chalkyourwalk,1
"2020-04-05 21:00:46",4K,1
"2020-04-05 21:00:46",DisneyPlus,1
"2020-04-05 21:00:46",UHD,1
"2020-04-05 21:00:46",WatchMovies,2
"2020-04-05 21:00:22",QuarentineLife,2
"2020-04-05 21:00:15",Maine,4
"2020-04-05 20:57:05",DPA,5
"2020-04-05 20:56:11",CoronaVirusHOAX,1
"2020-04-05 20:56:07",barefeet,1
"2020-04-05 20:56:07",slippahs,1
"2020-04-05 20:56:07",warmweather,1
"2020-04-05 20:56:04",Homeless,1
"2020-04-05 20:55:46",CORONAJIHAD,2
"2020-04-05 20:54:01",MedicareForAll,2
"2020-04-05 20:52:19",im,1
"2020-04-05 20:50:41",MillFest2020,1
"2020-04-05 20:49:36",donttrythisathome,2
"2020-04-05 20:49:36",fail,5
"2020-04-05 20:49:36",StayHomeSaveLives,5
"2020-04-05 20:49:36",wife,2
"2020-04-05 20:48:31",3k,1
"2020-04-05 20:47:32",TrumpFailedAmerica,1
"2020-04-05 20:44:34",COVID19US,1
"2020-04-05 20:43:53",ETTD,1
"2020-04-05 20:43:53",lockhimup,1
"2020-04-05 20:43:53",trumpwillkillusall,1
"2020-04-05 20:43:07",OpenForTakeout,3
"2020-04-05 20:43:07",squirrel,3
"2020-04-05 20:42:20",MyCortland,2
"2020-04-05 20:42:07",HealthcareHeroes,6
"2020-04-05 20:41:53",koronoios,7
"2020-04-05 20:38:43",COVIDIOTS,3
"2020-04-05 20:37:55",borednow,1
"2020-04-05 20:37:18",History,3
"2020-04-05 20:35:00",school,1
"2020-04-05 20:34:16",AfterHoursNerdsPodcast,1
"2020-04-05 20:33:16",CardiB,2
"2020-04-05 20:32:46",Ethiopia,1
"2020-04-05 20:32:46",haneshamemes,1
"2020-04-05 20:29:44",PostponeWisconsin,2
"2020-04-05 20:29:02",Covid_19,448
"2020-04-05 20:29:02",hope,2
"2020-04-05 20:29:02",RitaWilson,1
"2020-04-05 20:28:55",realDonaldTrump,2
"2020-04-05 20:26:51",κορονοιος,12
"2020-04-05 20:26:24",BopDaddyChallenge,1
"2020-04-05 20:25:44",adoptdontshop,1
"2020-04-05 20:25:44",dogsofbuffalo,1
"2020-04-05 20:25:44",dogsofinstagram,3
"2020-04-05 20:25:44",whywerescue,1
"2020-04-05 20:25:17",incarceration,12
"2020-04-05 20:23:56",AlexRodriguez,1
"2020-04-05 20:23:56",EmilySimpson,1
"2020-04-05 20:23:34",TürkiyeninGündemi,1
"2020-04-05 20:23:33",DumbassTrump,1
"2020-04-05 20:23:22",education,7
"2020-04-05 20:23:22",educhat,4
"2020-04-05 20:20:09",cheryl,1
"2020-04-05 20:20:09",forrent,1
"2020-04-05 20:20:09",RochesterNY,2
"2020-04-05 20:20:09",rochesterrealestate,1
"2020-04-05 20:20:09",sheshed,1
"2020-04-05 20:20:09",weichert,1
"2020-04-05 20:20:09",weichertlilac,1
"2020-04-05 20:20:09",weichertrealtors,1
"2020-04-05 20:19:32",CriticalRole,1
"2020-04-05 20:19:32",season2,2
"2020-04-05 20:19:14",indiemusic,2
"2020-04-05 20:19:14",newmusic2020,1
"2020-04-05 20:19:14",SPOTIFYPLAYLIST,1
"2020-04-05 20:17:40",virology,3
"2020-04-05 20:16:39",CALCULATION,2
"2020-04-05 20:16:39",CovidCounting,2
"2020-04-05 20:16:39",data,2
"2020-04-05 20:16:39",math,2
"2020-04-05 20:16:39",RATIO,2
"2020-04-05 20:16:39",RESULTS,2
"2020-04-05 20:16:39",SociallyDistant,2
"2020-04-05 20:16:39",STATS,3
"2020-04-05 20:16:33",LockdownDiaries,3
"2020-04-05 20:16:33",QuarantinedQueers,3
"2020-04-05 20:14:42",coronavirusuk,3
"2020-04-05 20:14:42",GSTQ,2
"2020-04-05 20:14:42",NorthernIreland,3
"2020-04-05 20:14:42",TheQueen,2
"2020-04-05 20:14:42",UK,4
"2020-04-05 20:13:19",courage,1
"2020-04-05 20:12:51",AloneTogether,1
"2020-04-05 20:12:00",billsmafia,3
"2020-04-05 20:11:08",CuomoCrush,1
"2020-04-05 20:10:22",ArtsSci2Gether,1
"2020-04-05 20:10:22",syracuseu,1
"2020-04-05 20:10:04",concert,3
"2020-04-05 20:09:59",Tourism,2
"2020-04-05 20:09:37",Ukraine,3
"2020-04-05 20:09:37",whistleblower,3
"2020-04-05 20:08:32",TrumpIsDumberThanAVirus,1
"2020-04-05 20:06:42",fake,1
"2020-04-05 20:06:15",GoogleAlerts,3
"2020-04-05 20:05:03",stayclearofmewithyourgerms,1
"2020-04-05 20:04:07",Ontario,2
"2020-04-05 20:03:24",fitness,1
"2020-04-05 20:03:24",HealthyAtHome,1
"2020-04-05 20:02:24",UKRap,1
"2020-04-05 20:02:12",HandHygiene,3
"2020-04-05 20:01:43",LetsRideChallenge,1
"2020-04-05 20:01:36",FlattenTheCurve,6
"2020-04-05 20:01:36",SaveLives,5
"2020-04-05 20:01:16",QuarantinersCantBeChoosers,1
"2020-04-05 19:59:03",morcon,2
"2020-04-05 19:58:42",1U,3
"2020-04-05 19:58:42",Firefighters,3
"2020-04-05 19:58:42",IAFF,3
"2020-04-05 19:58:42",solidarity,2
"2020-04-05 19:58:42",Unions,3
"2020-04-05 19:58:42",UnionStrong,3
"2020-04-05 19:56:58",ladygaga,1
"2020-04-05 19:56:58",MichaelPolansky,1
"2020-04-05 19:53:51",fleetfeet,1
"2020-04-05 19:53:51",medved,1
"2020-04-05 19:53:51",RocOurShops,1
"2020-04-05 19:53:51",rocrunning,1
"2020-04-05 19:53:51",trailsroc,1
"2020-04-05 19:51:11",FACS,2
"2020-04-05 19:51:11",Niagara,5
"2020-04-05 19:50:32",WeArentStupid,1
"2020-04-05 19:50:29",N95masks,1
"2020-04-05 19:47:44",drink,1
"2020-04-05 19:46:01",Mindfulness,1
"2020-04-05 19:45:30",Montpellier,1
"2020-04-05 19:45:30",Sante,1
"2020-04-05 19:45:05",KAG2020LandslideVictory,1
"2020-04-05 19:44:55",GatesFoundation,1
"2020-04-05 19:42:42",BroomeCounty,1
"2020-04-05 19:42:36",ProtectThePostOffice,1
"2020-04-05 19:42:36",VoteByMail,3
"2020-04-05 19:42:23",FamilyKarma,1
"2020-04-05 19:41:05",DeepStateExposed,1
"2020-04-05 19:41:05",DrBirxFraud,1
"2020-04-05 19:41:05",FauciFraud,1
"2020-04-05 19:41:05",InvisibleEnemy,1
"2020-04-05 19:41:05",LockThemAllUp,1
"2020-04-05 19:40:49",StudentLoan,1
"2020-04-05 19:38:58",Liberty,1
"2020-04-05 19:37:57",sendhelp,1
"2020-04-05 19:37:57",ToiletPaperApocalypse,1
"2020-04-05 19:37:48",HappyQuarantine,1
"2020-04-05 19:36:45",DCeased,1
"2020-04-05 19:35:54",covidthoughts,1
"2020-04-05 19:34:48",QuarantineCookies,1
"2020-04-05 19:33:08",CARESact,1
"2020-04-05 19:33:08",StudentDebt,2
"2020-04-05 19:33:08",studentloans,2
"2020-04-05 19:30:38",tshirt,3
"2020-04-05 19:30:07",mariakonstantaki,1
"2020-04-05 19:27:58",PresidentFUBAR,2
"2020-04-05 19:27:58",TrumpCoronavirusFAIL,2
"2020-04-05 19:27:22",mainerealestate,2
"2020-04-05 19:27:22",movingforward,2
"2020-04-05 19:27:22",OpenForBusiness,2
"2020-04-05 19:27:22",socialresponsibility,1
"2020-04-05 19:27:04",bizarre,1
"2020-04-05 19:27:04",GhostTown,1
"2020-04-05 19:25:55",belikebob,1
"2020-04-05 19:25:55",covid2020,1
"2020-04-05 19:25:55",washyourhands,5
"2020-04-05 19:25:33",np,1
"2020-04-05 19:25:13",istillhatecooking,1
"2020-04-05 19:23:35",whatisyourplan,1
"2020-04-05 19:20:49",teampete,6
"2020-04-05 19:19:57",70daysOfADenial,1
"2020-04-05 19:19:29",mainerealtor,1
"2020-04-05 19:18:44",Bilderberg,1
"2020-04-05 19:18:44",CancelCulture,1
"2020-04-05 19:18:44",Coronavirustruth,1
"2020-04-05 19:16:55",wewillsurvive,2
"2020-04-05 19:14:57",License,1
"2020-04-05 19:14:57",WuXi,1
"2020-04-05 19:11:56",instagram,1
"2020-04-05 19:11:56",SocialMedia,1
"2020-04-05 19:10:27",Blacktwitter,3
"2020-04-05 19:10:27",exosomes,1
"2020-04-05 19:08:44",Preppers,1
"2020-04-05 19:08:40",chilicookoff,1
"2020-04-05 19:08:17",SBUQuarantineDiaries,1
"2020-04-05 19:07:41",DaffyDuck,1
"2020-04-05 19:07:30",PPE,16
"2020-04-05 19:07:30",targetdino,1
"2020-04-05 19:07:18",bbg,1
"2020-04-05 19:07:18",bekind,1
"2020-04-05 19:06:35",quarter,1
"2020-04-05 19:03:51",UBuffalo,6
"2020-04-05 19:03:31",JLM319,1
"2020-04-05 19:02:33",chemtrails,1
"2020-04-05 19:01:48",InItTogether,1
"2020-04-05 19:01:48",kittyomeara,1
"2020-04-05 19:01:48",poem,1
"2020-04-05 19:01:48",stayedhome,1
"2020-04-05 19:01:23",probs,1
"2020-04-05 19:00:31",DHSdata,1
"2020-04-05 18:59:27",PalmSunday2020,1
"2020-04-05 18:59:27",WorshipatHome,1
"2020-04-05 18:58:37",coronavirusoutbreak,2
"2020-04-05 18:57:31",A,1
"2020-04-05 18:57:14",keto,1
"2020-04-05 18:57:14",pancakes,1
"2020-04-05 18:57:14",SundayBrunch,2
"2020-04-05 18:57:14",yum,1
"2020-04-05 18:56:40",Update,3
"2020-04-05 18:56:15",MAGAts,1
